time,index_0x,index_0y,index_0z,index_1x,index_1y,index_1z,index_2x,index_2y,index_2z,index_3x,index_3y,index_3z,index_4x,index_4y,index_4z,index_5x,index_5y,index_5z,index_6x,index_6y,index_6z,index_7x,index_7y,index_7z,index_8x,index_8y,index_8z,index_9x,index_9y,index_9z,index_10x,index_10y,index_10z,index_11x,index_11y,index_11z,index_12x,index_12y,index_12z,index_13x,index_13y,index_13z,index_14x,index_14y,index_14z,index_15x,index_15y,index_15z,index_16x,index_16y,index_16z,index_17x,index_17y,index_17z,index_18x,index_18y,index_18z,index_19x,index_19y,index_19z,index_20x,index_20y,index_20z
0.377,0.42877197265625,9.033203125,-2.01416015625,3.3111572265625,6.2255859375,-1.806640625,4.8980712890625,3.77197265625,-1.824951171875,6.0882568359375,0.750732421875,-1.617431640625,6.793212890625,-1.6845703125,-0.799560546875,2.55889892578125,-0.360107421875,0.45166015625,3.1219482421875,-3.1005859375,-0.0885009765625,3.50341796875,-4.84619140625,-1.1383056640625,4.0802001953125,-6.38427734375,-3.8787841796875,0.32196044921875,-0.5859375,0.421142578125,0.5168914794921875,-3.79638671875,0.2532958984375,0.885009765625,-6.31103515625,-1.0711669921875,1.50604248046875,-7.830810546875,-3.753662109375,-1.72882080078125,0.2166748046875,-0.1678466796875,-1.8280029296875,-3.045654296875,-0.6103515625,-1.6326904296875,-5.40771484375,-1.885986328125,-1.1138916015625,-6.964111328125,-3.662109375,-2.98919677734375,1.3427734375,-1.40380859375,-4.0130615234375,-1.1505126953125,-1.66015625,-4.2724609375,-3.0975341796875,-2.6458740234375,-3.96728515625,-4.443359375,-3.985595703125
0.417,0.38909912109375,9.033203125,-1.8798828125,3.289794921875,6.2744140625,-1.690673828125,4.8553466796875,3.80859375,-1.7730712890625,6.036376953125,0.7843017578125,-1.5899658203125,6.72607421875,-1.629638671875,-0.89111328125,2.52532958984375,-0.408935546875,0.47607421875,3.10516357421875,-3.076171875,-0.1190185546875,3.485107421875,-4.82177734375,-1.13525390625,4.0618896484375,-6.31103515625,-3.857421875,0.3173828125,-0.5615234375,0.3814697265625,0.5489349365234375,-3.77197265625,0.25634765625,0.9368896484375,-6.298828125,-1.1383056640625,1.54266357421875,-7.818603515625,-3.7322998046875,-1.7303466796875,0.1922607421875,-0.18463134765625,-1.83258056640625,-3.021240234375,-0.62255859375,-1.62353515625,-5.33447265625,-1.971435546875,-1.11541748046875,-6.84814453125,-3.704833984375,-3.00750732421875,1.28173828125,-1.40380859375,-3.9886474609375,-1.1688232421875,-1.64794921875,-4.193115234375,-3.0731201171875,-2.6702880859375,-3.887939453125,-4.4189453125,-3.997802734375
0.448,0.38299560546875,9.033203125,-1.9775390625,3.3050537109375,6.2744140625,-1.751708984375,4.852294921875,3.8330078125,-1.849365234375,6.005859375,0.7659912109375,-1.678466796875,6.70166015625,-1.6357421875,-1.007080078125,2.532958984375,-0.37841796875,0.47607421875,3.131103515625,-3.1005859375,-0.0762939453125,3.4820556640625,-4.84619140625,-1.129150390625,4.0496826171875,-6.33544921875,-3.826904296875,0.30517578125,-0.5615234375,0.37994384765625,0.5817413330078125,-3.79638671875,0.2899169921875,0.9368896484375,-6.3720703125,-1.0650634765625,1.54876708984375,-7.867431640625,-3.6590576171875,-1.73187255859375,0.189208984375,-0.19989013671875,-1.8585205078125,-3.045654296875,-0.64697265625,-1.69677734375,-5.35888671875,-1.995849609375,-1.2054443359375,-6.915283203125,-3.7841796875,-3.04107666015625,1.28173828125,-1.422119140625,-3.9825439453125,-1.1444091796875,-1.702880859375,-4.19921875,-3.0548095703125,-2.7435302734375,-3.8543701171875,-4.43115234375,-4.08935546875
0.496,0.433349609375,9.0087890625,-2.130126953125,3.3416748046875,6.25,-1.84326171875,4.876708984375,3.759765625,-1.8768310546875,6.0394287109375,0.7354736328125,-1.5960693359375,6.707763671875,-1.654052734375,-0.848388671875,2.52838134765625,-0.390625,0.537109375,3.13720703125,-3.1005859375,-0.0335693359375,3.4393310546875,-4.82177734375,-1.080322265625,4.034423828125,-6.33544921875,-3.7872314453125,0.30517578125,-0.54931640625,0.41046142578125,0.5687713623046875,-3.77197265625,0.3021240234375,0.91552734375,-6.3232421875,-1.0162353515625,1.5228271484375,-7.843017578125,-3.62548828125,-1.739501953125,0.1922607421875,-0.21514892578125,-1.861572265625,-3.009033203125,-0.64697265625,-1.6845703125,-5.3466796875,-2.03857421875,-1.22833251953125,-6.87255859375,-3.826904296875,-3.01361083984375,1.26953125,-1.470947265625,-3.9337158203125,-1.1749267578125,-1.788330078125,-4.1290283203125,-3.0914306640625,-2.8045654296875,-3.778076171875,-4.4281005859375,-4.13818359375
0.543,0.52642822265625,9.033203125,-2.215576171875,3.3843994140625,6.2255859375,-1.85546875,4.91943359375,3.74755859375,-1.84326171875,6.0638427734375,0.70648193359375,-1.55029296875,6.719970703125,-1.6845703125,-0.775146484375,2.520751953125,-0.384521484375,0.5615234375,3.1402587890625,-3.1005859375,0.030517578125,3.4393310546875,-4.84619140625,-1.0284423828125,4.0496826171875,-6.33544921875,-3.7567138671875,0.2899169921875,-0.5615234375,0.40130615234375,0.54168701171875,-3.79638671875,0.3326416015625,0.921630859375,-6.3232421875,-0.9552001953125,1.5228271484375,-7.843017578125,-3.60107421875,-1.71661376953125,0.1983642578125,-0.21514892578125,-1.87530517578125,-2.996826171875,-0.6591796875,-1.66473388671875,-5.3466796875,-2.069091796875,-1.190185546875,-6.97021484375,-3.86962890625,-2.97393798828125,1.26953125,-1.4892578125,-3.8848876953125,-1.1383056640625,-1.837158203125,-4.058837890625,-3.0792236328125,-2.9144287109375,-3.7017822265625,-4.400634765625,-4.254150390625
0.574,0.50048828125,9.0087890625,-2.178955078125,3.338623046875,6.25,-1.873779296875,4.8858642578125,3.759765625,-1.89208984375,6.011962890625,0.70953369140625,-1.5869140625,6.683349609375,-1.715087890625,-0.762939453125,2.50396728515625,-0.37841796875,0.543212890625,3.1402587890625,-3.1494140625,-0.018310546875,3.4332275390625,-4.84619140625,-1.055908203125,4.0191650390625,-6.33544921875,-3.77197265625,0.311279296875,-0.54931640625,0.39825439453125,0.5550384521484375,-3.77197265625,0.3204345703125,0.9002685546875,-6.31103515625,-0.9918212890625,1.49383544921875,-7.843017578125,-3.5919189453125,-1.7242431640625,0.201416015625,-0.20599365234375,-1.87835693359375,-3.045654296875,-0.6591796875,-1.66778564453125,-5.38330078125,-1.983642578125,-1.177978515625,-6.9580078125,-3.7353515625,-2.98614501953125,1.28173828125,-1.47705078125,-3.9154052734375,-1.1932373046875,-1.776123046875,-4.1107177734375,-3.1219482421875,-2.8228759765625,-3.74755859375,-4.4708251953125,-4.16259765625
0.619,0.531005859375,9.033203125,-2.20947265625,3.3538818359375,6.2744140625,-1.910400390625,4.8797607421875,3.759765625,-1.89208984375,6.0150146484375,0.738525390625,-1.5655517578125,6.6650390625,-1.69677734375,-0.726318359375,2.5177001953125,-0.372314453125,0.54931640625,3.131103515625,-3.125,-0.018310546875,3.411865234375,-4.84619140625,-1.0223388671875,3.985595703125,-6.35986328125,-3.6895751953125,0.30670166015625,-0.5615234375,0.41656494140625,0.5580902099609375,-3.79638671875,0.3387451171875,0.9063720703125,-6.34765625,-0.9613037109375,1.495361328125,-7.879638671875,-3.533935546875,-1.7242431640625,0.213623046875,-0.2044677734375,-1.89208984375,-3.033447265625,-0.64697265625,-1.66778564453125,-5.419921875,-1.9775390625,-1.22222900390625,-6.97021484375,-3.802490234375,-2.94342041015625,1.26953125,-1.495361328125,-3.8970947265625,-1.1932373046875,-1.788330078125,-4.0740966796875,-3.1463623046875,-2.8289794921875,-3.7628173828125,-4.443359375,-4.1748046875
0.656,0.46844482421875,9.0576171875,-2.1240234375,3.35693359375,6.2744140625,-1.8310546875,4.9041748046875,3.79638671875,-1.8585205078125,6.0455322265625,0.72021484375,-1.5899658203125,6.658935546875,-1.641845703125,-0.860595703125,2.50396728515625,-0.40283203125,0.52490234375,3.1280517578125,-3.1005859375,-0.0091552734375,3.43017578125,-4.87060546875,-1.0284423828125,3.997802734375,-6.40869140625,-3.7506103515625,0.29296875,-0.5615234375,0.39520263671875,0.5298614501953125,-3.79638671875,0.32958984375,0.8880615234375,-6.35986328125,-0.9735107421875,1.47857666015625,-7.879638671875,-3.5797119140625,-1.72271728515625,0.1983642578125,-0.20904541015625,-1.87530517578125,-3.045654296875,-0.62255859375,-1.6937255859375,-5.38330078125,-1.983642578125,-1.2237548828125,-6.9580078125,-3.69873046875,-2.97698974609375,1.26953125,-1.46484375,-3.900146484375,-1.1627197265625,-1.74560546875,-4.1168212890625,-3.0975341796875,-2.7923583984375,-3.7506103515625,-4.4464111328125,-4.144287109375
0.684,0.48370361328125,9.0576171875,-2.142333984375,3.3538818359375,6.2744140625,-1.85546875,4.876708984375,3.77197265625,-1.8798828125,6.024169921875,0.726318359375,-1.5960693359375,6.70166015625,-1.69677734375,-0.823974609375,2.5146484375,-0.390625,0.54931640625,3.1280517578125,-3.1005859375,-0.03662109375,3.4271240234375,-4.87060546875,-1.055908203125,4.0008544921875,-6.35986328125,-3.7353515625,0.30059814453125,-0.5615234375,0.4058837890625,0.5596160888671875,-3.79638671875,0.3173828125,0.9033203125,-6.34765625,-0.9918212890625,1.4892578125,-7.891845703125,-3.5980224609375,-1.72576904296875,0.1983642578125,-0.20904541015625,-1.8798828125,-3.021240234375,-0.62255859375,-1.67999267578125,-5.38330078125,-2.008056640625,-1.23748779296875,-6.9580078125,-3.765869140625,-2.98309326171875,1.25732421875,-1.46484375,-3.9031982421875,-1.1688232421875,-1.7578125,-4.06494140625,-3.0975341796875,-2.8228759765625,-3.717041015625,-4.4403076171875,-4.168701171875
0.724,0.48675537109375,9.0576171875,-2.28271484375,3.3660888671875,6.25,-1.947021484375,4.8919677734375,3.7841796875,-1.953125,6.0333251953125,0.689697265625,-1.64794921875,6.683349609375,-1.702880859375,-0.860595703125,2.50701904296875,-0.37841796875,0.54931640625,3.12347412109375,-3.1005859375,0.0,3.4271240234375,-4.84619140625,-1.0467529296875,3.9825439453125,-6.38427734375,-3.753662109375,0.2960205078125,-0.54931640625,0.4119873046875,0.5542755126953125,-3.79638671875,0.347900390625,0.897216796875,-6.33544921875,-0.9307861328125,1.49383544921875,-7.843017578125,-3.558349609375,-1.72271728515625,0.189208984375,-0.20904541015625,-1.85699462890625,-3.057861328125,-0.634765625,-1.6510009765625,-5.38330078125,-1.983642578125,-1.1810302734375,-6.964111328125,-3.753662109375,-2.99530029296875,1.2451171875,-1.4892578125,-3.8909912109375,-1.202392578125,-1.800537109375,-4.04052734375,-3.1341552734375,-2.8167724609375,-3.643798828125,-4.4921875,-4.156494140625
0.796,0.4241943359375,9.0576171875,-2.1728515625,3.3447265625,6.2744140625,-1.812744140625,4.876708984375,3.82080078125,-1.873779296875,5.999755859375,0.7354736328125,-1.59912109375,6.640625,-1.654052734375,-0.87890625,2.51312255859375,-0.37841796875,0.531005859375,3.1341552734375,-3.076171875,-0.018310546875,3.448486328125,-4.84619140625,-1.055908203125,3.985595703125,-6.35986328125,-3.7017822265625,0.29296875,-0.54931640625,0.39520263671875,0.5519866943359375,-3.77197265625,0.3204345703125,0.9124755859375,-6.33544921875,-0.9857177734375,1.47705078125,-7.818603515625,-3.5308837890625,-1.715087890625,0.189208984375,-0.19683837890625,-1.8463134765625,-3.045654296875,-0.64697265625,-1.67236328125,-5.35888671875,-1.96533203125,-1.1871337890625,-6.939697265625,-3.692626953125,-3.01971435546875,1.25732421875,-1.45263671875,-3.912353515625,-1.1932373046875,-1.74560546875,-4.107666015625,-3.1219482421875,-2.8045654296875,-3.7139892578125,-4.5013427734375,-4.095458984375
0.837,0.4425048828125,9.0576171875,-2.2216796875,3.3538818359375,6.2744140625,-1.873779296875,4.8858642578125,3.7841796875,-1.9256591796875,6.01806640625,0.75836181640625,-1.641845703125,6.65283203125,-1.67236328125,-0.87890625,2.53448486328125,-0.3662109375,0.52490234375,3.1463623046875,-3.076171875,-0.0091552734375,3.4454345703125,-4.79736328125,-1.0711669921875,4.0283203125,-6.35986328125,-3.729248046875,0.30517578125,-0.537109375,0.39215087890625,0.53253173828125,-3.79638671875,0.335693359375,0.9033203125,-6.33544921875,-0.9735107421875,1.4678955078125,-7.830810546875,-3.5400390625,-1.7181396484375,0.1922607421875,-0.189208984375,-1.86309814453125,-3.045654296875,-0.5859375,-1.67694091796875,-5.38330078125,-1.959228515625,-1.16424560546875,-6.951904296875,-3.704833984375,-3.01055908203125,1.23291015625,-1.45263671875,-3.9154052734375,-1.1871337890625,-1.7578125,-4.1259765625,-3.1158447265625,-2.7923583984375,-3.759765625,-4.4586181640625,-4.095458984375
0.888,0.4638671875,9.0576171875,-2.093505859375,3.3447265625,6.298828125,-1.81884765625,4.87060546875,3.80859375,-1.8310546875,5.999755859375,0.72021484375,-1.611328125,6.62841796875,-1.678466796875,-0.909423828125,2.5054931640625,-0.384521484375,0.52490234375,3.155517578125,-3.076171875,-0.018310546875,3.436279296875,-4.87060546875,-1.080322265625,4.0191650390625,-6.33544921875,-3.74755859375,0.30975341796875,-0.54931640625,0.3814697265625,0.5527496337890625,-3.82080078125,0.32958984375,0.9124755859375,-6.34765625,-1.0162353515625,1.48468017578125,-7.830810546875,-3.594970703125,-1.73187255859375,0.2227783203125,-0.18768310546875,-1.8646240234375,-3.045654296875,-0.62255859375,-1.6632080078125,-5.35888671875,-1.983642578125,-1.1810302734375,-6.939697265625,-3.753662109375,-3.00445556640625,1.2451171875,-1.416015625,-3.900146484375,-1.153564453125,-1.7578125,-4.107666015625,-3.0853271484375,-2.8350830078125,-3.7567138671875,-4.4219970703125,-4.168701171875
0.92,0.4547119140625,9.0576171875,-2.001953125,3.33251953125,6.298828125,-1.751708984375,4.84619140625,3.80859375,-1.84326171875,5.963134765625,0.689697265625,-1.6204833984375,6.536865234375,-1.727294921875,-0.91552734375,2.508544921875,-0.421142578125,0.543212890625,3.09600830078125,-3.173828125,-0.0518798828125,3.4088134765625,-4.89501953125,-1.055908203125,4.01611328125,-6.40869140625,-3.6956787109375,0.30059814453125,-0.5615234375,0.38299560546875,0.5214691162109375,-3.82080078125,0.30517578125,0.8636474609375,-6.35986328125,-1.0467529296875,1.45416259765625,-7.818603515625,-3.5858154296875,-1.72119140625,0.23193359375,-0.19683837890625,-1.88446044921875,-3.033447265625,-0.64697265625,-1.6998291015625,-5.35888671875,-1.995849609375,-1.23291015625,-6.951904296875,-3.77197265625,-2.99224853515625,1.30615234375,-1.45263671875,-3.9215087890625,-1.1505126953125,-1.74560546875,-4.119873046875,-3.0670166015625,-2.8106689453125,-3.7506103515625,-4.40673828125,-4.193115234375
0.959,0.4364013671875,9.130859375,-1.7578125,3.3111572265625,6.34765625,-1.654052734375,4.766845703125,3.857421875,-1.910400390625,5.67626953125,0.762939453125,-2.008056640625,6.0455322265625,-1.763916015625,-1.641845703125,2.520751953125,-0.4150390625,0.469970703125,3.1280517578125,-3.125,-0.1312255859375,3.399658203125,-4.89501953125,-1.2298583984375,3.9215087890625,-6.38427734375,-3.94287109375,0.323486328125,-0.5859375,0.3753662109375,0.5306243896484375,-3.84521484375,0.2410888671875,0.8544921875,-6.298828125,-1.0955810546875,1.44805908203125,-7.781982421875,-3.7384033203125,-1.73797607421875,0.2227783203125,-0.1708984375,-1.8768310546875,-3.057861328125,-0.634765625,-1.69830322265625,-5.3466796875,-1.959228515625,-1.22528076171875,-6.878662109375,-3.7109375,-3.04107666015625,1.30615234375,-1.3427734375,-3.9581298828125,-1.141357421875,-1.629638671875,-4.1259765625,-3.0731201171875,-2.7130126953125,-3.7811279296875,-4.437255859375,-4.119873046875
1.003,0.28228759765625,9.130859375,-1.416015625,3.2196044921875,6.3720703125,-1.5380859375,4.608154296875,3.91845703125,-1.959228515625,5.4290771484375,0.8636474609375,-2.33154296875,5.5572509765625,-1.715087890625,-2.2216796875,2.53143310546875,-0.421142578125,0.347900390625,3.106689453125,-3.1005859375,-0.274658203125,3.43017578125,-4.82177734375,-1.4434814453125,4.0008544921875,-6.21337890625,-4.0863037109375,0.35858154296875,-0.57373046875,0.34637451171875,0.54168701171875,-3.82080078125,0.2410888671875,0.860595703125,-6.2744140625,-1.1444091796875,1.45263671875,-7.720947265625,-3.7506103515625,-1.776123046875,0.177001953125,-0.09918212890625,-1.82342529296875,-3.094482421875,-0.52490234375,-1.64337158203125,-5.31005859375,-1.837158203125,-1.1566162109375,-6.719970703125,-3.57666015625,-3.1463623046875,1.28173828125,-1.177978515625,-3.9947509765625,-1.2054443359375,-1.4892578125,-4.1656494140625,-3.1219482421875,-2.5726318359375,-3.7689208984375,-4.52880859375,-3.9306640625
1.036,0.323486328125,9.1064453125,-1.019287109375,3.2196044921875,6.3232421875,-1.26953125,4.6722412109375,3.91845703125,-1.9561767578125,5.2978515625,0.94146728515625,-2.6214599609375,5.0933837890625,-1.57470703125,-2.801513671875,2.5482177734375,-0.4638671875,0.30517578125,3.10821533203125,-3.125,-0.30517578125,3.3447265625,-4.87060546875,-1.495361328125,3.9703369140625,-6.28662109375,-4.0069580078125,0.360107421875,-0.54931640625,0.3082275390625,0.5100250244140625,-3.84521484375,0.2532958984375,0.775146484375,-6.34765625,-1.1322021484375,1.2908935546875,-7.818603515625,-3.6468505859375,-1.79443359375,0.1861572265625,-0.0732421875,-1.8707275390625,-3.070068359375,-0.439453125,-1.71356201171875,-5.37109375,-1.763916015625,-1.28936767578125,-6.854248046875,-3.546142578125,-3.131103515625,1.3671875,-1.0498046875,-4.0008544921875,-1.1383056640625,-1.385498046875,-4.193115234375,-3.1036376953125,-2.4993896484375,-3.7689208984375,-4.5928955078125,-3.900146484375
1.069,0.3448486328125,9.08203125,-1.3916015625,3.1951904296875,6.34765625,-1.62353515625,4.669189453125,3.89404296875,-2.2216796875,5.1849365234375,0.8575439453125,-2.825927734375,4.6661376953125,-1.580810546875,-2.947998046875,2.59246826171875,-0.445556640625,0.250244140625,3.094482421875,-3.1982421875,-0.341796875,3.35693359375,-4.87060546875,-1.5045166015625,3.96728515625,-6.31103515625,-3.985595703125,0.372314453125,-0.54931640625,0.33416748046875,0.516510009765625,-3.86962890625,0.3326416015625,0.81787109375,-6.4208984375,-1.0284423828125,1.31683349609375,-7.904052734375,-3.5980224609375,-1.824951171875,0.13427734375,-0.0457763671875,-1.86767578125,-3.118896484375,-0.3662109375,-1.71661376953125,-5.48095703125,-1.727294921875,-1.2725830078125,-6.951904296875,-3.515625,-3.1402587890625,1.30615234375,-1.11083984375,-4.0191650390625,-1.177978515625,-1.40380859375,-4.2266845703125,-3.2012939453125,-2.4627685546875,-3.7933349609375,-4.6539306640625,-3.8818359375
1.104,0.274658203125,9.08203125,-1.23291015625,3.1829833984375,6.34765625,-1.495361328125,4.6722412109375,3.80859375,-2.0904541015625,5.206298828125,0.7293701171875,-2.789306640625,4.3975830078125,-1.507568359375,-2.947998046875,2.642822265625,-0.42724609375,0.274658203125,3.131103515625,-3.2470703125,-0.2960205078125,3.436279296875,-4.89501953125,-1.458740234375,3.985595703125,-6.33544921875,-3.802490234375,0.3692626953125,-0.537109375,0.30364990234375,0.5733489990234375,-3.89404296875,0.3662109375,0.9246826171875,-6.4697265625,-0.9674072265625,1.44500732421875,-8.038330078125,-3.4515380859375,-1.8524169921875,0.1129150390625,-0.06256103515625,-1.8768310546875,-3.179931640625,-0.323486328125,-1.6937255859375,-5.517578125,-1.72119140625,-1.24359130859375,-7.0556640625,-3.424072265625,-3.1951904296875,1.2939453125,-1.068115234375,-4.0496826171875,-1.141357421875,-1.3916015625,-4.266357421875,-3.1707763671875,-2.4566650390625,-3.8848876953125,-4.6875,-3.912353515625
1.149,0.2655029296875,9.1064453125,-1.019287109375,3.1280517578125,6.3720703125,-1.3916015625,4.67529296875,3.84521484375,-2.0050048828125,5.1849365234375,0.732421875,-2.9052734375,4.1290283203125,-1.348876953125,-3.204345703125,2.61383056640625,-0.47607421875,0.262451171875,3.09906005859375,-3.3203125,-0.3143310546875,3.387451171875,-4.99267578125,-1.446533203125,3.985595703125,-6.40869140625,-3.851318359375,0.35400390625,-0.54931640625,0.29754638671875,0.4993438720703125,-3.91845703125,0.3173828125,0.8544921875,-6.50634765625,-1.0650634765625,1.373291015625,-8.062744140625,-3.6041259765625,-1.8646240234375,0.1190185546875,-0.0732421875,-1.90887451171875,-3.167724609375,-0.341796875,-1.7578125,-5.52978515625,-1.763916015625,-1.36871337890625,-7.025146484375,-3.448486328125,-3.1768798828125,1.33056640625,-1.068115234375,-4.0374755859375,-1.1138916015625,-1.361083984375,-4.2816162109375,-3.1890869140625,-2.4261474609375,-3.9154052734375,-4.6661376953125,-3.912353515625
1.218,0.2685546875,9.08203125,-0.848388671875,3.13720703125,6.2744140625,-1.15966796875,4.6112060546875,3.7841796875,-1.971435546875,4.98046875,0.69427490234375,-2.99072265625,3.6407470703125,-1.165771484375,-3.399658203125,2.59857177734375,-0.494384765625,0.28076171875,3.08990478515625,-3.2958984375,-0.2899169921875,3.3416748046875,-4.96826171875,-1.434326171875,3.961181640625,-6.35986328125,-3.7200927734375,0.37841796875,-0.5126953125,0.286865234375,0.428009033203125,-3.91845703125,0.3326416015625,0.7720947265625,-6.50634765625,-1.0345458984375,1.2725830078125,-8.111572265625,-3.4332275390625,-1.83258056640625,0.1495361328125,-0.05950927734375,-1.9287109375,-3.167724609375,-0.299072265625,-1.81732177734375,-5.52978515625,-1.715087890625,-1.45111083984375,-7.122802734375,-3.33251953125,-3.13720703125,1.33056640625,-1.0009765625,-4.0313720703125,-1.11083984375,-1.300048828125,-4.3212890625,-3.2073974609375,-2.3345947265625,-3.90625,-4.7393798828125,-3.790283203125
1.266,0.286865234375,9.1064453125,-0.7568359375,3.155517578125,6.3232421875,-1.13525390625,4.644775390625,3.79638671875,-2.008056640625,4.98046875,0.6591796875,-3.06396484375,3.4698486328125,-0.970458984375,-3.485107421875,2.5909423828125,-0.5126953125,0.262451171875,3.10516357421875,-3.369140625,-0.30517578125,3.4088134765625,-5.01708984375,-1.4190673828125,4.0313720703125,-6.40869140625,-3.668212890625,0.37078857421875,-0.52490234375,0.2716064453125,0.4791259765625,-3.89404296875,0.335693359375,0.8331298828125,-6.53076171875,-1.0223388671875,1.37481689453125,-8.160400390625,-3.363037109375,-1.87225341796875,0.1434326171875,-0.03814697265625,-1.89971923828125,-3.179931640625,-0.274658203125,-1.788330078125,-5.52978515625,-1.739501953125,-1.3916015625,-7.110595703125,-3.30810546875,-3.1829833984375,1.2939453125,-0.970458984375,-4.0496826171875,-1.11083984375,-1.287841796875,-4.3243408203125,-3.2196044921875,-2.4017333984375,-3.887939453125,-4.72412109375,-3.955078125
1.305,0.2960205078125,9.1552734375,-0.84228515625,3.131103515625,6.4208984375,-1.28173828125,4.5257568359375,3.8818359375,-2.2186279296875,4.681396484375,0.7598876953125,-3.40576171875,3.0670166015625,-0.872802734375,-3.887939453125,2.606201171875,-0.494384765625,0.18310546875,3.1402587890625,-3.369140625,-0.3662109375,3.4393310546875,-5.06591796875,-1.4495849609375,4.0740966796875,-6.40869140625,-3.717041015625,0.372314453125,-0.52490234375,0.2716064453125,0.5161285400390625,-3.89404296875,0.3814697265625,0.8880615234375,-6.57958984375,-0.9674072265625,1.45721435546875,-8.233642578125,-3.3111572265625,-1.89361572265625,0.1007080078125,0.0,-1.89208984375,-3.192138671875,-0.20751953125,-1.79901123046875,-5.56640625,-1.715087890625,-1.3824462890625,-7.183837890625,-3.28369140625,-3.23486328125,1.318359375,-0.885009765625,-4.0313720703125,-1.0833740234375,-1.263427734375,-4.28466796875,-3.1768798828125,-2.3834228515625,-3.8818359375,-4.730224609375,-3.90625
1.339,0.32806396484375,9.1552734375,-0.52490234375,3.1524658203125,6.396484375,-1.025390625,4.534912109375,3.89404296875,-2.1331787109375,4.5440673828125,0.81024169921875,-3.472900390625,2.8594970703125,-0.81787109375,-4.156494140625,2.64739990234375,-0.506591796875,0.189208984375,3.1463623046875,-3.4423828125,-0.3631591796875,3.4576416015625,-5.06591796875,-1.4984130859375,4.0802001953125,-6.40869140625,-3.7139892578125,0.360107421875,-0.537109375,0.2471923828125,0.4913330078125,-3.89404296875,0.2960205078125,0.86669921875,-6.55517578125,-0.9979248046875,1.46636962890625,-8.233642578125,-3.350830078125,-1.90582275390625,0.1129150390625,0.00762939453125,-1.9134521484375,-3.167724609375,-0.2197265625,-1.79595947265625,-5.5419921875,-1.727294921875,-1.39007568359375,-7.196044921875,-3.277587890625,-3.23486328125,1.35498046875,-0.848388671875,-4.0435791015625,-1.043701171875,-1.214599609375,-4.290771484375,-3.1219482421875,-2.4139404296875,-3.89404296875,-4.7271728515625,-3.99169921875
1.379,0.2410888671875,9.130859375,-0.518798828125,3.09600830078125,6.4453125,-1.07421875,4.4525146484375,3.91845703125,-2.1820068359375,4.3914794921875,0.81329345703125,-3.564453125,2.581787109375,-0.714111328125,-4.217529296875,2.64892578125,-0.48828125,0.140380859375,3.2135009765625,-3.369140625,-0.433349609375,3.55224609375,-5.06591796875,-1.470947265625,4.1748046875,-6.40869140625,-3.6468505859375,0.36468505859375,-0.52490234375,0.2288818359375,0.5096435546875,-3.84521484375,0.323486328125,0.897216796875,-6.54296875,-0.9307861328125,1.506805419921875,-8.221435546875,-3.1463623046875,-1.89971923828125,0.0457763671875,0.0,-1.8890380859375,-3.167724609375,-0.18310546875,-1.75018310546875,-5.52978515625,-1.739501953125,-1.22833251953125,-7.18994140625,-3.2470703125,-3.2562255859375,1.33056640625,-0.787353515625,-4.0252685546875,-1.0772705078125,-1.165771484375,-4.2022705078125,-3.1585693359375,-2.3406982421875,-3.7994384765625,-4.7882080078125,-3.924560546875
1.413,0.27313232421875,9.1796875,-0.59814453125,3.08685302734375,6.494140625,-1.165771484375,4.4158935546875,3.9306640625,-2.33154296875,4.229736328125,0.8758544921875,-3.79638671875,2.33154296875,-0.6103515625,-4.461669921875,2.68707275390625,-0.52490234375,0.13427734375,3.2318115234375,-3.3935546875,-0.4669189453125,3.5491943359375,-5.04150390625,-1.513671875,4.1595458984375,-6.35986328125,-3.717041015625,0.3692626953125,-0.5615234375,0.26092529296875,0.48370361328125,-3.86962890625,0.3265380859375,0.860595703125,-6.5673828125,-0.9368896484375,1.44805908203125,-8.258056640625,-3.2318115234375,-1.93939208984375,0.0518798828125,0.01678466796875,-1.9195556640625,-3.167724609375,-0.201416015625,-1.7913818359375,-5.517578125,-1.72119140625,-1.28021240234375,-7.1533203125,-3.228759765625,-3.3111572265625,1.3427734375,-0.79345703125,-4.0679931640625,-1.0345458984375,-1.202392578125,-4.2205810546875,-3.1768798828125,-2.3162841796875,-3.79638671875,-4.78515625,-3.94287109375
1.452,0.24566650390625,9.1796875,-0.457763671875,3.08685302734375,6.494140625,-1.031494140625,4.4158935546875,3.9794921875,-2.2705078125,4.248046875,0.93994140625,-3.7109375,2.35595703125,-0.567626953125,-4.437255859375,2.68096923828125,-0.457763671875,0.146484375,3.216552734375,-3.3447265625,-0.445556640625,3.5430908203125,-5.01708984375,-1.4862060546875,4.1351318359375,-6.38427734375,-3.6712646484375,0.36163330078125,-0.54931640625,0.238037109375,0.4955291748046875,-3.86962890625,0.3143310546875,0.86669921875,-6.57958984375,-0.9185791015625,1.46942138671875,-8.270263671875,-3.118896484375,-1.90277099609375,0.0518798828125,0.01983642578125,-1.89666748046875,-3.192138671875,-0.1953125,-1.763916015625,-5.52978515625,-1.67236328125,-1.2725830078125,-7.244873046875,-3.179931640625,-3.2867431640625,1.318359375,-0.775146484375,-4.0435791015625,-1.08642578125,-1.171875,-4.180908203125,-3.1890869140625,-2.2979736328125,-3.77197265625,-4.791259765625,-3.89404296875
