0.0,-1.0865890768852555e-08,1.3916047299420517e-08,-4.0567974050501025e-08,-3.1918436708759836e-08,4.685617351136354e-08
0.002,-3.7510188526602954e-08,8.448735613952322e-08,-1.4259266837870954e-07,-7.349850054339587e-08,1.7890207534250286e-07
0.004,8.442533114373246e-05,8.475569415074094e-05,8.421408528750567e-05,8.439098106395625e-05,8.491348403841164e-05
0.006,0.0002108074084807632,0.00021146400265003348,0.00021047354606959913,0.00021079866299288411,0.00021166958740515335
0.008,0.0003645058172967135,0.0003655874911853913,0.0003640355446536777,0.0003645420403738531,0.00036582170146818747
0.01,0.0005370099192526954,0.0005385897112244291,0.0005363783914914047,0.0005370917041939492,0.0005388450078845904
0.012,0.000722401585677815,0.0007245321665008888,0.0007215656041735365,0.0007225080053478411,0.0007248104787279028
0.014,0.0009164841077618226,0.0009192076570155451,0.0009153800706297691,0.0009165783881404125,0.0009195139262344557
0.016,0.0011163405360451412,0.0011196961662411314,0.0011149073898430622,0.0011163680306654072,0.001120033074414886
0.018,0.0013199894445237018,0.0013240148221790378,0.0013181609166752818,0.0013198869079701476,0.001324382860261497
0.02,0.0015261092976894728,0.0015308415091854087,0.0015238112711303316,0.001525811172493224,0.0015312383796326297
0.022,0.001733829917841733,0.0017393057682436044,0.0017309832299308566,0.0017332720221803852,0.0017397256694307815
0.024,0.0019425836164607584,0.0019488310509539416,0.0019391081111847324,0.0019417055517686784,0.0019492732145887756
0.026,0.0021520019091576183,0.0021590453536348107,0.002147812802113973,0.002150747955819152,0.002159509064209529
0.028,0.0023618465317320446,0.002369710559140421,0.0023568511191643954,0.002360165866981716,0.002370191851840328
0.03,0.0025719639705716227,0.0025806115788323185,0.002566150742308936,0.002569809092178702,0.0025811642332683963
0.032,0.0027822554218043015,0.002791539094215944,0.0027757693789476146,0.0027796603468854464,0.0027922467732259893
0.034,0.0029926579295338034,0.0030023992907507397,0.002985689213118506,0.002989687779597147,0.003003343171510595
0.036,0.003203131739052062,0.0032132259477077128,0.0031957821331757897,0.0031998581902023893,0.003214402921264223
0.038,0.0034136494206959663,0.0034241140202426784,0.0034058806140010935,0.0034101459453103893,0.003425401932165587
0.04,0.0036241935592081606,0.0036349354895620686,0.0036161121823425424,0.0036205339284647,0.0036363293906939913
0.042,0.003834754215243342,0.0038457962411819293,0.0038263278855787623,0.003831004355487094,0.003847183705709242
0.044,0.004045324282421193,0.004056578407384281,0.004036660729612165,0.004041548012697946,0.004057968139426876
0.046,0.004255900516993092,0.004267328097821932,0.00424704563120421,0.004252153510587536,0.004268688928072685
0.048,0.0044664785042895045,0.004478147950723096,0.004457352558165572,0.00446281428563901,0.004479354142457436
0.05,0.004677056286172249,0.004688897554704858,0.004667750574863825,0.0046735283064190105,0.004689969323806958
0.052,0.004887633037021909,0.004899530963564212,0.004878286557139882,0.004884231197648151,0.004900599865500693
0.054,0.00509820959925128,0.0051102146488766695,0.005088751488846766,0.005094887975059237,0.0051112774546679205
0.056,0.00530878649944728,0.00532083384529853,0.005299290695168039,0.005305557068425711,0.005321945769526845
0.058,0.005519362284810304,0.005531535369602243,0.005509718992408323,0.005516198389810912,0.005532644103469218
0.06,0.005729937262519327,0.005742178586032518,0.005720212577045015,0.005726867607155823,0.0057433198412882485
0.062,0.005940511438155362,0.005952719304257624,0.005930819091425181,0.0059375882967021365,0.0059539525324632135
0.064,0.006151084258372846,0.006163345226688504,0.006141297649852573,0.006148309588806985,0.0061645926711362655
0.066,0.006361655412822063,0.00637391999218255,0.0063518171200508565,0.006359013690587533,0.006375260959968053
0.068,0.006572225680379887,0.006584611060510543,0.006562174065228657,0.0065696914418920055,0.0065859639348122044
0.07,0.006782794437715369,0.0067952500524753,0.0067725749567128,0.006780347806621391,0.006796699872971528
